BIOCHEMICAL	SUPER.PATHWAY	SUB.PATHWAY	6017410	6024740	6024740.1	3025473	6023630	3024484	3037243	3036559	6043230	6001530	6024430	3025034	3037377	6046230	6015670	3024444	3024498	3030374	3035669	3036625	3037367	6040100	3025497	6023160	3024315	3025327	3037491	6024070	6003240	6023980	3035697	3037425	3037345	3036645	6014600	6015780	3037437	3035749	6024260	6023510	6023670	6032640	6009130	3024458	6000900	3025353	6036210	6002510	6032380	6028110	6003410	6000820	6024600	6023070	6001020	6028220	3035505	6022030	6023430	3025221	6005880	6012990	6012460	6004300	6002830	3024329	6009190	6001790	6036080	6032030	6003310	6031490	6015760	6023320	6012180	6000440	6021480	6020820	6009080	6018750	6005280
N2,N2-dimethylguanosine	Nucleotide	Purine Metabolism, Guanine containing	998,025	2,055,144	2,055,144	2,180,347	1,188,054	1,292,749	2,090,527	1,298,953	1,197,559	1,172,484	1,034,252	1,504,328	1,674,235	941,389	1,196,386	1,084,434	1,055,951	1,512,594	2,067,988	1,274,701	2,186,723	1,226,295	1,348,313	1,054,137	1,322,246	1,057,200	1,312,640	936,885	1,219,740	1,259,644	1,195,697	1,250,110	793,918	1,235,504	997,611	1,461,864	1,024,922	1,183,670	1,595,734	2,646,826	1,361,061	1,472,241	1,658,878	1,754,386	1,514,201	1,734,987	2,907,110	1,428,499	1,027,076	1,576,160	1,260,203	1,122,767	1,368,573	1,828,664	2,299,706	2,614,786	1,373,201	1,737,535	1,409,616	1,167,695	791,636	1,523,043	1,155,754	1,034,142	1,144,468	850,870	1,701,820	899,259	1,278,647	1,137,155	946,999	1,309,566	1,183,667	1,714,069	846,938	1,031,037	1,999,280	1,125,635	1,096,381	1,670,771	1,023,164
N2,N5-diacetylornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	37,235	20,005	20,005	137,902		37,975		106,385	15,897			92,930	146,060	24,215			68,537	58,585	68,507	32,683	118,381		66,406		32,158	26,824	102,049				53,313	66,480	25,863	21,339			19,092	30,782		29,250		32,429	46,304	75,473		87,867	33,747			72,645		22,757	44,181	22,749	30,263	21,052	41,266	83,662	17,980	21,371	20,412	29,079	33,180				29,929		30,338			18,932					63,218	44,918		23,891	39,202
N2-acetyl,N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism	2,346,296	3,638,843	3,638,843	7,040,277	1,942,039	2,296,057	1,337,384	4,019,048	2,715,305	1,981,141	1,150,686	1,833,455	5,405,277	2,597,408	2,363,853	3,227,225	4,354,160	3,197,605	2,340,572	9,650,114	1,845,080	1,603,105	4,624,074	1,268,605	2,913,997	3,219,456	4,007,233	3,263,521	1,662,180	3,137,555	2,846,212	3,796,167	4,190,519	1,952,171	3,436,485	3,192,113	1,967,744	541,948	2,209,010	1,201,475	2,896,051	1,446,184	4,208,664	2,459,657	1,765,870	6,481,038	1,795,468	6,631,066	2,426,806	6,460,643	730,863	2,551,692	3,797,625	2,537,223	3,796,361	1,134,270	6,533,056	2,686,190	3,716,302	2,525,834	1,906,595	7,887,624	2,920,373	2,254,632	2,779,629	1,608,395	1,302,289	2,109,021	2,843,987	2,910,937	1,778,106	3,144,465	3,948,544	566,859	997,944	2,242,605	1,268,076	8,876,247	1,166,194	3,361,252	1,638,153
N2-acetyl,N6-methyllysine	Amino Acid	Lysine Metabolism	453,714	761,192	761,192	1,191,060	471,343	507,781	267,815	574,081	102,025	264,155		205,354	715,121	455,030	418,074	485,511	680,908	406,341	167,757	1,750,176		314,908	647,119	189,772	558,756	464,006	1,227,394	745,393	535,675	524,339	492,049	536,437	981,132	170,569	1,099,952	365,582	452,293	99,809	369,185	178,107	342,823	241,768	883,969	1,033,422	227,558	597,183		404,456	617,336	937,850	212,263	606,434	419,166	504,014	180,978	331,717	1,023,779	207,486	878,957	378,668	235,010	1,472,514	420,840	357,731	285,776	387,441	207,945	602,636	640,739	566,666	433,415	617,594	1,120,889	99,760	262,164	219,299	178,382	4,153,193	201,891	637,117	210,598
N4-acetyl-5-hydroxysulfamethoxazole*	Xenobiotics	Drug - Antibiotic	3,132,354						8,956,100	7,607,973					523,648			6,337,655	399,476		6,389,846	3,808,679			1,380,666		3,399,796	2,273,780	2,507,988				2,010,570	6,267,264	6,274,298	247,444	7,982,052			5,084,782								7,426,990	16,823,970			7,961,169						12,910,916	11,251,010			6,282,052	5,626,055					125,468			5,177,119			14,974,310						4,160,964			
N4-acetylcytidine	Nucleotide	Pyrimidine Metabolism, Cytidine containing	1,043,754	566,332	566,332	2,391,096	548,946	680,168	814,288	2,674,634	2,669,668	1,225,887	954,561	802,079	421,447	830,753	663,321	473,836	1,220,840	378,449	2,002,410	1,158,637	934,816	503,024	580,337	296,260	614,995	491,834	1,440,638	462,476	413,704	413,161	1,194,045	1,322,530		1,319,898	866,390	531,238	544,773	643,317	502,264	3,479,084	1,528,663	867,034	572,501	370,391	745,694	451,312	1,237,316	1,172,821	658,957	1,075,270	1,183,748	1,611,143	1,899,120	1,009,149	900,875	3,865,199	2,018,798	758,638	716,525	1,105,058	900,374	436,189	623,774	559,774	310,878	587,799	1,306,845	392,229	1,324,356	689,243	327,524	1,278,023	748,218	1,530,481	814,882	429,104	3,122,015	526,026	1,519,494	1,690,690	832,497
N4-acetylsulfamethoxazole*	Xenobiotics	Drug - Antibiotic	69,325,320			77,392		356,130	175,103,696	176,220,272				138,590	10,695,089	214,287		192,372,064	25,401,436		123,671,264	155,092,704			64,155,144	108,765	153,186,736	70,144,336	65,841,968				93,024,088	178,250,976	174,637,312	14,089,960	109,669,272		23,996	163,106,640						236,563		158,475,152	144,770,304			125,931,424						221,463,488	140,383,648			120,613,368	109,136,872					6,777,949			135,939,872			163,587,520						111,454,112			279,798
N6,N6,N6-trimethyllysine	Amino Acid	Lysine Metabolism	37,473,272	52,231,516	52,231,516	56,125,020	27,527,532	37,943,864	30,787,526	107,123,896	60,121,372	44,386,500	50,544,724	42,842,072	39,446,480	80,313,232	52,731,560	24,963,950	49,413,472	31,652,910	57,009,168	31,091,632	58,254,300	39,283,088	44,990,328	29,949,876	50,647,116	43,370,800	29,889,302	71,984,480	43,287,016	40,332,536	42,325,408	44,413,444	29,968,840	40,484,908	21,549,148	103,063,488	33,973,044	54,148,380	41,990,144	62,728,284	76,208,520	43,578,948	43,470,248	58,664,992	34,024,512	55,203,188	63,508,900	49,089,440	41,501,008	48,285,448	26,536,838	66,854,276	41,453,788	29,309,242	71,016,640	50,418,456	46,984,684	36,575,448	54,656,788	37,625,024	20,413,094	40,415,428	42,702,688	39,453,712	48,706,084	29,216,766	60,593,668	58,236,992	45,737,516	79,589,456	39,117,556	28,115,624	31,978,370	40,206,820	40,840,960	25,054,618	46,834,624	41,504,556	32,085,928	32,824,928	31,376,748
N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism	28,376,312	36,357,296	36,357,296	58,549,368	33,706,632	26,939,858	35,358,204	43,697,112	35,921,192	29,815,530	28,625,028	37,759,904	33,999,232	49,599,336	32,509,958	31,652,248	44,102,580	47,477,060	51,416,404	73,106,192	33,515,848	31,669,574	46,307,328	25,318,948	54,288,728	24,550,270	42,374,508	32,286,564	28,458,948	33,771,344	38,269,400	45,984,392	29,875,576	49,674,808	24,149,168	45,686,400	29,020,652	36,783,492	27,115,820	37,451,192	37,661,728	32,925,894	51,662,844	42,568,040	18,944,806	38,925,512	39,588,300	35,337,416	53,948,088	61,218,412	22,323,546	49,635,968	40,588,832	22,873,396	44,335,760	32,911,830	53,040,488	49,218,964	33,720,488	24,534,712	17,526,600	62,892,144	31,468,056	29,598,956	27,036,446	30,458,364	41,918,564	37,228,668	42,257,872	33,449,232	24,053,732	25,192,784	44,208,716	32,159,236	28,504,252	22,427,356	27,268,400	55,043,156	35,146,576	28,046,018	26,374,622
N6-acetyllysine	Amino Acid	Lysine Metabolism	196,104	315,288	315,288	530,157	267,543	225,446	255,418	279,151	234,772	246,587	194,154	306,411	230,873	308,919	215,780	230,774	293,676	335,957	391,978	209,532	265,544	193,084	290,271	252,907	312,912	195,077	311,642	177,920	171,307	271,707	234,177	315,123	251,774	251,707	123,207	335,967	203,414	305,809	248,786	293,129	211,236	268,952	277,195	373,504	223,304	245,824	313,940	231,012	155,840	350,081	180,189	334,587	281,967	154,675	218,790	281,467	276,457	249,891	257,745	179,485	123,094	180,984	210,522	231,381	191,610	295,954	311,768	211,336	236,025	234,461	146,999	162,901	263,527	314,942	177,028	175,309	257,392	263,433	161,666	234,881	216,936
N6-carbamoylthreonyladenosine	Nucleotide	Purine Metabolism, Adenine containing	83,968	139,264	139,264	153,775	100,019	86,309	129,948	91,931	80,250	88,316	89,957	123,365	103,878	70,796	70,785	93,826	72,686	113,559	140,255	86,359	106,205	100,312	99,506	82,674	88,601	62,907	62,719	53,008	98,079	79,392	84,315	119,794	59,937	89,171	85,283	75,122	70,943	81,571	110,442	125,087	83,272	103,653	138,409	85,339	92,625	111,742	177,517	95,735	66,315	96,586	72,660	103,697	101,302	88,463	165,663	146,517	104,619	138,841	104,661	93,081	51,323	117,951	111,757	74,940	95,406	73,708	120,843	80,541	69,014	79,197	66,415	97,063	81,883	87,610	51,168	56,293	143,359	105,897	82,986	93,696	98,237
N6-carboxymethyllysine	Carbohydrate	Advanced Glycation End-product	1,126,779	811,213	811,213	717,993	259,496	315,947	2,217,238	536,196	1,695,865	1,296,187	727,440	524,807	1,656,940	1,338,813	1,238,818	652,601		878,621	985,550	471,752	585,925	437,767	1,374,835	781,343	532,808	407,877	277,813	503,354	420,942	379,336	575,117	2,512,530	1,226,201	438,023	1,716,351		914,649	475,229	2,179,218		338,983	1,380,479	1,047,530	708,709	625,517	1,035,621	223,273		555,159	519,194	319,926	199,254	1,902,953	1,004,544	398,365	514,361	553,689	1,474,335	1,392,732	183,014	546,230	1,899,413	760,383	540,520	806,813	552,891	1,082,561	1,293,503	395,477	1,065,132	159,210	1,353,606	514,511		202,280		1,740,795	890,564			287,739
N6-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing				513,195			199,901	109,983			109,927	341,277	361,653			207,624		119,009	180,016		128,924	100,285	243,079	124,705			144,169			170,128	124,369	162,671	272,798	62,864	100,601		110,364	93,046	153,780	99,368					168,958	118,642	191,567	153,197		95,892	309,809	136,257		212,036	226,336	166,540				129,652	179,237	130,116	176,004		192,761	71,445	187,931	131,584	133,970		89,643	159,603			86,460	69,245				99,002	188,808
N6-methyllysine	Amino Acid	Lysine Metabolism	24,487,712	30,395,700	30,395,700	44,546,632	27,764,644	25,626,104	27,585,348	31,222,876	20,394,652	35,520,712	19,353,474	24,393,778	28,164,010	33,118,012	25,183,432	34,417,720	42,341,600	26,601,306	41,559,080	153,881,920	24,515,132	37,956,076	26,750,214	22,116,038	40,704,428	14,878,973	48,560,088	33,851,280	34,639,768	24,895,420	23,650,158	49,686,264	27,924,952	57,582,824	22,006,992	35,229,600	39,886,632	23,268,864	23,421,544	21,657,250	27,792,760	25,720,062	64,256,752	33,257,426	16,488,738	26,144,312	38,264,024	19,307,588	106,449,536	57,101,988	15,948,564	35,323,192	27,324,682	22,518,532	18,794,522	23,569,684	58,652,752	62,782,952	32,206,720	17,843,774	12,195,560	143,955,392	33,751,132	17,818,916	15,809,544	20,687,662	50,945,196	34,244,168	42,094,696	20,302,318	19,538,872	19,680,292	85,120,704	35,821,464	22,929,032	19,815,992	15,070,164	93,919,648	43,219,480	28,088,714	17,729,644
N-acetyl-1-methylhistidine*	Amino Acid	Histidine Metabolism	168,562	1,288,032	1,288,032	866,360	650,718	323,823	93,426	303,089	112,980	241,572	130,644	199,178	775,548	377,820	262,254	36,586	279,012	560,221	84,690	188,857	210,708	106,940	265,094	284,709	149,734	198,483	265,951	422,042	373,825	645,855	190,137		436,142		203,710	196,321	176,552	67,787	264,856	610,051	266,015	218,726		588,414	212,602	430,568	329,044	389,778	114,970	182,485	255,894	233,661	169,077	110,530	543,598	160,159	178,569	137,556	573,364	319,011	269,173	290,663	122,209	110,520	449,340	58,406	48,509	212,400	101,363	160,582	195,250	401,638	118,954	102,422	51,201	73,306	706,779	493,793		302,780	99,932
N-acetyl-2-aminooctanoate*	Lipid	Fatty Acid, Amino	137,638	1,236,083	1,236,083	1,108,768	182,907	162,508	85,050	129,309	625,811	415,292	120,849	964,414	355,928	158,407	209,598	172,631	565,926	714,029	140,504	115,714	60,445	210,246	176,748	381,705	258,350	50,915	1,089,505	202,465	1,055,450	204,855	592,200	110,472	194,492	311,666	507,293	146,776	284,060	239,108	237,927	708,600	120,409	104,801	200,572	595,940	321,262	61,955	175,892	84,643	115,794	340,668	127,473	238,673	249,789	179,673	361,750	77,515	259,649	50,914	128,069	94,518	135,855	206,601	562,742	142,408	714,358	226,308	50,570	222,436	89,371	263,853	189,043	224,673	212,558	90,193	83,329	141,721	158,116	243,443	156,806	292,040	220,403
N-acetylalanine	Amino Acid	Alanine and Aspartate Metabolism	12,596,117	25,237,564	25,237,564	18,225,904	12,935,538	12,369,810	12,984,927	15,577,638	10,505,067	12,124,369	11,575,042	14,759,221	15,732,833	17,635,606	11,225,204	11,998,862	14,279,402	13,396,982	15,361,269	12,988,574	15,734,089	13,767,231	14,010,293	10,427,886	12,814,595	11,829,225	11,826,331	11,478,386	14,036,290	12,085,538	13,852,143	20,526,996	11,478,598	10,718,920	12,121,740	14,353,371	12,494,656	13,396,539	12,915,217	16,404,952	13,439,950	13,667,619	12,226,126	14,707,799	11,705,887	13,894,645	18,914,220	12,343,746	10,247,907	13,926,649	11,501,129	13,889,258	14,413,121	13,437,676	15,398,345	12,795,895	13,797,177	15,460,858	12,772,474	12,072,156	8,100,885	12,970,459	10,853,980	8,731,540	10,251,604	10,248,972	14,337,046	9,302,020	12,627,579	12,119,942	9,884,330	12,712,576	10,660,616	14,503,863	11,881,737	10,489,375	14,635,191	12,292,651	10,441,808	11,733,213	11,308,283
N-acetylarginine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	2,136,769	7,463,999	7,463,999	5,582,850	2,955,990	3,009,771	3,015,140	4,945,483	3,154,546	2,264,761	1,865,914	4,209,520	6,785,144	4,737,890	4,005,428	4,544,851	4,900,725	3,413,450	4,581,788	4,116,204	3,185,490	2,622,981	5,812,380	3,610,874	5,559,753	5,940,063	4,682,365	5,506,943	2,420,507	4,462,419	5,153,019	4,977,598	5,929,771	1,856,554	8,415,057	3,067,202	2,618,694	3,816,386	3,820,499	4,001,333	3,280,855	3,599,929	4,044,589	7,791,945	3,967,601	5,981,017	4,846,639	3,719,639	1,695,128	5,484,433	2,436,361	6,162,467	3,165,519	2,759,491	2,763,385	4,654,148	5,058,195	1,929,175	5,201,394	3,313,805	3,544,100	3,975,025	2,691,932	2,886,745	5,492,622	3,140,587	2,113,116	4,479,033	3,764,969	3,169,553	4,993,784	3,060,625	3,986,194	2,055,480	3,700,745	2,466,237	4,516,726	5,209,644	1,354,563	4,039,185	2,359,401
N-acetylaspartate (NAA)	Amino Acid	Alanine and Aspartate Metabolism	719,602	2,108,960	2,108,960	1,495,295	57,494	45,220	9,122,452	1,594,580		1,096,866		2,977,717	2,545,677	363,019	519,089	4,092,984	1,048,768	1,148,375	7,963,377	785,893	5,574,741		502,561	4,501,350	145,212		5,769,906	492,735	260,747	4,436,306	447,492	444,910	3,809,746	59,565	3,789,210	2,395,294	372,195		640,005	7,259,970	1,202,698	150,242		852,950	2,350,119	505,711	1,716,854	4,613,338	1,027,862	940,988	3,366,859	114,269	239,578	659,738	1,505,478	3,029,530		409,755	1,063,435		370,792	83,550	1,249,369	2,865,314	41,672		4,376,265	297,732	1,066,478		3,368,387	85,080		3,082,927	916,665	3,594,257	313,073		99,045		235,149
N-acetyl-aspartyl-glutamate (NAAG)	Amino Acid	Glutamate Metabolism	62,606			139,717				131,050	163,924		91,480	182,346	227,640		84,609	69,898	162,781	147,842	147,930	56,597	64,255		106,645			106,078	191,965			130,118		208,236	72,626	183,111			144,993	124,080	159,278	71,404			193,521	182,701			107,218			87,242	77,655	98,786		97,365		101,950	114,799	189,391	122,390		55,418	96,153		72,752	79,911		232,564	121,824	103,942	139,431	70,164	107,563	142,449		88,099	82,642	208,213		250,005	152,702	
N-acetyl-beta-alanine	Nucleotide	Pyrimidine Metabolism, Uracil containing	267,747	246,561	246,561	429,395	261,224	183,390	353,505	236,087	257,982	202,318	241,584	324,566	334,928	157,245	163,189	258,693	218,564	380,023	307,806	313,047	303,442	149,379	289,388	270,568	182,581	199,484	335,083	213,349	266,188	282,200	250,717	265,599	231,205	146,928	173,592	236,008	189,845	262,226	304,504	279,541	151,108	301,202	357,200	246,822	249,149	318,608	354,135	277,945	267,231	257,137	205,053	185,146	337,088	308,676	254,660	543,325	252,554	305,592	286,682	185,265	283,352	205,697	212,790	257,188	237,081	163,508	248,139	241,144	213,759	135,393	195,698	182,482	173,201	297,035	253,496	179,819	263,841	345,202	222,225	198,395	200,354
N-acetylcarnosine	Amino Acid	Histidine Metabolism	481,801	1,400,162	1,400,162	1,501,683	1,138,965	860,013	717,992	939,488	634,790	1,117,875	775,925	949,496	1,557,671	837,183	1,376,012	1,062,091	873,690	1,007,167	777,892	567,457	1,536,840	944,861	920,611	683,983	719,946	367,309	671,423	945,803	1,032,231	2,197,645	671,666	1,795,828	1,484,575	510,489	724,418	981,869	1,097,464	1,109,177	627,365	2,811,788	1,630,245	1,065,000	682,176	466,872	1,431,082	805,852	2,679,755	735,102	1,178,563	1,105,689	770,222	1,551,460	379,600	1,697,096	2,174,980	107,383	1,095,412	1,363,507	1,198,107	576,368	1,397,405	1,568,751	578,355	1,119,795	1,221,149	1,380,525	766,691	1,480,282	1,599,908	1,408,661	2,547,736	788,432	926,793	1,168,137	727,978	417,102	2,882,812	714,677	843,127	966,467	1,182,783
N-acetylcitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism		189,915	189,915	191,293	71,667			182,475				101,831	255,973	268,905	187,987		64,843	73,894	53,688	50,487		41,790	117,276	76,383	62,163	113,245	50,735	145,368	52,582	51,930	99,979	83,960			55,087	66,562	65,403	22,243	87,508		50,489	43,960	30,127	172,507	93,288	49,656		18,467		84,210		69,156	43,157	33,893			56,441		75,161			46,740							41,631			71,382	26,104				81,926	102,402			91,745
N-acetylglucosamine/N-acetylgalactosamine	Carbohydrate	Aminosugar Metabolism	1,726,814	2,334,390	2,334,390	1,844,537	1,564,859	1,662,198	2,466,829	2,349,397	1,808,394	1,320,936	880,145	1,623,026	2,646,317	1,805,137	1,396,669	1,455,345	1,258,998	1,748,428	1,879,528	2,170,688	1,636,810	1,457,171	1,746,040	1,424,556	1,663,092	1,280,850	1,296,201	1,037,600	1,808,733	1,395,007	1,831,345	1,182,735	1,625,010	1,421,736	879,638	1,033,267	2,058,741	1,756,805	1,461,769	1,680,688	2,039,052	2,073,423	3,093,757	1,387,226	1,332,013	2,054,081	1,968,891	1,580,353	1,592,993	1,822,099	1,668,251	1,609,273	1,589,491	1,978,221	2,837,670	2,785,264	2,344,490	2,410,120	1,996,475	1,197,200	1,176,169	2,100,007	1,150,001	1,098,259	1,378,273	1,498,077	2,382,419	1,118,116	1,413,258	1,509,409	1,203,847	1,216,544	1,034,847	1,914,680	1,811,813	1,167,689	2,692,111	1,430,263	3,089,152	1,427,901	1,406,036
N-acetylglucosaminylasparagine	Carbohydrate	Aminosugar Metabolism	71,493	166,176	166,176		169,736		99,563		78,872	124,265	80,806					105,113				93,661	84,411	111,627			38,241	139,688		109,579		44,627	236,569		88,765			27,037			215,019	60,135	131,014	129,518					178,716	219,380					116,084	97,870	153,365	68,674		170,741	93,031			188,878		84,473	94,664	127,632	117,550		86,274	81,299	104,288			89,139	67,566		268,846			187,125	93,226
N-acetylglutamate	Amino Acid	Glutamate Metabolism	50,900	1,090,419	1,090,419	605,845	955,761	421,249	356,327		1,516,015	305,144	868,445	504,137	624,407	461,880	218,611	325,635		327,930	564,355	99,265	349,086	454,197	936,177	489,988	254,746	898,910	475,413	162,807	656,419	379,277	349,998	1,084,976	423,124	430,375	451,399	268,769	228,690	801,325	539,340	665,165		451,228	265,025	896,007	388,295	208,531	727,410	284,736		352,894	286,512	706,465	651,697	135,582	218,049	368,144	526,537	588,982	371,304	313,807	335,794	334,418	342,937	282,530	544,131	606,239	425,985	438,160	31,392	574,761	343,181	291,297	363,169	245,202		248,675	326,229	690,694	225,155	583,932	195,524
N-acetylglutamine	Amino Acid	Glutamate Metabolism	161,698	571,396	571,396	447,718	182,142	115,757	113,222	129,143	58,394	89,357		202,394	294,209	284,161	128,330	166,364	200,534	153,603	105,352	138,373	177,838	89,946	168,323	74,219	137,912	224,574	263,899	146,640	152,593	191,106	198,493	118,359	273,364	55,330	333,921	162,123	123,573	78,039	142,604	136,686	81,370	138,448	112,277	293,523	237,084	106,353	169,122	221,501		237,647	147,572	106,370	185,252	200,898	316,407	200,384	130,406	77,100	192,123	106,199	53,722	109,401	91,669	134,314	99,341	105,767	77,192		84,814	121,816	98,588	115,279	114,714	118,382	148,019	98,292	143,679	249,643		107,448	77,625
N-acetylglycine	Amino Acid	Glycine, Serine and Threonine Metabolism	3,660,845	4,678,594	4,678,594	3,982,562	4,957,380	7,035,781	2,419,694	6,552,755	2,269,405	16,163,996	5,284,314	5,163,681	7,019,351	12,402,905	6,180,240	3,410,586	2,377,534	4,207,407	4,042,806	4,613,346	3,202,355	4,455,223	2,930,683	3,806,416	3,260,868	4,839,087	3,681,527	3,454,805	8,357,058	4,369,629	6,287,874	4,127,345	3,912,300	7,345,815	6,400,881	11,844,482	2,674,617	3,503,781	4,474,691	3,811,018	3,764,606	2,815,406	2,223,013	7,347,081	7,900,373	3,991,925	3,393,718	4,012,367	3,242,677	4,306,356	3,020,702	4,170,314	3,862,487	5,126,939	5,549,411	3,765,399	4,275,680	5,375,732	4,703,613	2,456,961	2,669,399	2,976,045	2,941,904	5,673,631	2,981,060	4,970,856	2,900,347	3,479,438	3,479,827	5,510,383	2,586,125	6,361,581	6,784,314	3,166,046	3,861,078	4,391,976	3,156,988	7,841,500	4,137,111	4,819,542	6,279,468
N-acetylhistidine	Amino Acid	Histidine Metabolism	59,086	174,854	174,854	256,029	49,968	71,222	60,663	137,727		77,308	101,885	52,243	158,817	92,439	42,723	41,253	95,549	70,720	44,398	62,995	112,444	49,606	94,470	35,919	40,809	63,734	46,110	29,944	44,919	101,432	51,988	115,216	96,406	48,317	71,114	70,303	55,463	85,887	63,839	64,564	92,875	48,340	90,520	92,316	77,618	71,519	102,482	80,400	50,985	95,306	64,464	97,076	130,118	75,958	42,506	38,302	99,482	166,732	93,420	105,260	40,163	98,616	48,235		54,882	32,780	118,546	41,499	54,484	118,327	52,405	70,033	92,479	47,497	28,497	65,382	114,000	68,285	70,938	57,879	64,178
N-acetylisoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	619,301	853,632	853,632	1,453,647	914,298	783,044	1,306,685	910,092	1,145,712	796,323	940,660	798,829	888,330	991,304	446,540	856,788	581,281	605,939	1,100,038	361,882	847,817	579,436	835,816	675,744	1,135,557	519,293	460,279	639,045	628,814	927,145	719,822	534,439	756,783	790,742	642,207	858,350	926,031	850,834	834,522	1,007,623	898,479	564,064	497,839	1,093,514	800,021	822,796	1,404,257	746,758	545,947	986,425	771,999	533,266	817,903	727,349	709,679	1,193,893	1,894,330	1,094,401	865,211	651,607	380,477	773,853	503,458	544,674	773,173	1,091,066	846,682	815,496	979,017	590,657	627,295	505,972	472,486	1,423,900	368,723	355,725	1,051,907	947,854	810,051	308,464	639,628
N-acetyl-isoputreanine	Amino Acid	Polyamine Metabolism	55,746,120	21,797,184	21,797,184	37,374,844	18,327,916	31,008,584	45,451,764	47,385,268	22,146,784	17,606,790	14,078,783	21,261,244	45,911,664	13,347,492	19,807,724	41,617,940	45,225,432	32,263,960	55,910,448	45,164,640	74,536,120	14,276,308	43,666,664	10,864,037	53,206,084	36,586,832	27,769,170	11,183,876	4,899,092	15,811,380	37,298,992	38,325,444	40,705,768	30,905,864	12,144,915	13,713,166	26,569,596	22,482,474	13,866,536	26,168,496	20,218,108	15,755,667	30,857,502	27,080,856	19,363,872	75,528,160	42,513,744	12,698,595	18,271,844	40,502,904	19,172,668	17,246,374	31,079,382	27,897,224	19,219,812	46,796,812	59,577,628	35,280,512	13,213,383	38,337,432	22,596,220	19,476,148	17,687,158	20,358,686	14,823,116	21,340,264	32,345,552	14,743,148	31,323,076	21,270,032	11,998,868	25,673,316	7,860,127	26,491,450	18,755,802	17,577,980	8,946,966	11,420,215	24,048,678	14,430,692	22,795,024
N-acetylleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	155,961	254,588	254,588	386,314	169,018	131,001	152,855	279,925	135,299	164,543	167,711	206,540	215,894	199,359	167,954	156,048	202,544	141,346	212,042	123,145	146,891	149,948	141,143	180,381	221,852	185,732	116,878	194,408	137,742	173,543	193,853	235,007	163,170	145,018	277,957	229,119	203,486	230,820	205,024	206,568	148,367	186,595	147,725	298,948	192,616	131,797	206,656	143,784	126,066	153,746	139,754	182,533	212,260	221,054	186,838	155,750	385,158	170,753	184,792	197,458	75,402	193,880	134,277	122,774	125,784	152,727	157,267	232,515	190,670	146,721	158,998	147,084	154,155	185,115	137,252	94,439	154,292	218,627	120,736	132,308	159,606
N-acetylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	665,093	2,246,504	2,246,504	1,124,827	778,228	635,491	407,115	839,039	590,218	707,323	756,580	844,589	1,027,896	1,204,409	472,924	577,250	488,309	881,457	724,456	715,544	1,019,388	866,665	1,011,999	365,274	501,918	664,273	647,887	361,775	777,873	721,827	739,819	1,869,555	535,662	524,782	980,322	708,756	841,892	932,250	920,307	1,195,335	604,844	746,138	140,921	817,374	784,772	427,835	1,219,137	670,736	278,593	767,994	638,020	441,623	1,147,866	724,474	1,779,472	23,102	655,499	509,553	516,120	596,308	445,607	533,744	508,051	277,315	424,139	516,455	946,523	325,322	636,906	776,562	505,471	532,253	626,856	848,541	420,879	573,374	834,227	631,703	553,099	879,950	593,686
N-acetylneuraminate	Carbohydrate	Aminosugar Metabolism	3,911,651	5,939,700	5,939,700	4,395,779	3,299,984	3,193,464	7,938,738	5,337,232	7,311,831	3,216,766	4,140,997	3,010,105	4,030,602	3,786,503	1,860,167	3,145,886	3,281,055	3,348,994	2,697,959	4,585,545	3,297,367	3,158,437	2,514,993	4,666,637	4,810,521	5,200,565	2,537,664	3,467,019	6,676,466	2,903,039	2,345,273	3,367,895	2,233,984	1,847,978	2,060,869	2,268,057	3,000,708	2,858,787	3,511,843	3,644,673	3,264,623	5,179,934	5,545,756	2,964,935	1,952,425	5,059,293	6,034,383	5,476,487	3,258,574	4,962,035	4,565,346	3,889,648	4,724,974	2,976,659	8,089,047	4,495,454	4,716,803	5,725,425	6,486,832	3,581,221	3,296,030	5,626,799	2,718,503	3,829,642	5,001,919	10,875,859	4,951,692	1,892,648	3,881,182	3,732,575	3,974,774	2,730,190	2,300,579	2,925,575	3,670,275	2,193,933	10,076,315	3,015,915	3,787,836	2,982,677	2,751,238
N-acetylphenylalanine	Amino Acid	Phenylalanine Metabolism	222,895	415,260	415,260	674,697	337,655	264,400	231,536	475,645	200,314	136,350	184,245	255,603	475,394	276,306	217,525	183,252	416,464	357,474	290,674	255,849	317,847	187,139	257,510	358,315	388,969	264,076	329,306	192,989	222,413	306,676	338,058	230,668	196,512	280,834	240,502	272,133	238,303	422,874	230,786	387,946	338,408	256,262	378,165	424,680	363,635	240,957	409,630	212,099	190,454	301,166	156,887	181,793	240,439	228,007	312,771	387,379	509,836	237,004	293,290	282,350	258,342	242,914	136,053	113,021	173,382	174,594	265,836	295,203	279,952	226,095	218,248	399,361	277,914	217,186	127,564	131,413	557,855	289,009	143,006	209,365	267,967
